GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
99,1644,1050,62,353,2351,5.1,104,25,6.9
99,1644,1050,62,353,2351,5.1,104,26,6.8
99,1650,1050,61,334,2352,5.1,100,26,6.8
99,1650,1050,61,334,2352,5.1,100,25,6.8
99,1651,1050,58,331,2320,5.1,98,24,6.8
99,1652,1050,61,326,2320,5.1,98,25,6.8
99,1652,1050,61,326,2320,5.1,98,25,6.8
99,1648,1050,59,333,2315,5.1,100,28,6.8
99,1648,1050,59,333,2315,5.1,100,28,6.8
99,1646,1050,62,336,2318,5.1,102,29,6.8
99,1648,1050,61,339,2317,5.1,102,26,6.8
99,1648,1050,61,339,2317,5.1,102,26,6.8
99,1646,1050,61,335,2316,5.1,105,27,6.8
99,1646,1050,61,331,2302,5.1,106,26,6.8
99,1647,1050,61,339,2287,5.1,105,27,6.8
99,1646,1050,62,339,2284,5.1,105,27,6.8
99,1646,1050,62,339,2284,5.1,105,27,6.8
99,1647,1050,61,330,2282,5.1,105,26,6.8
99,1647,1050,61,333,2300,5.1,105,27,6.8
99,1647,1050,61,333,2300,5.1,105,27,6.8
99,1647,1050,60,348,2313,5.1,105,25,6.8
99,1647,1050,60,348,2313,5.1,105,25,6.8
99,1653,1050,60,332,2317,5.1,97,30,6.8
99,1653,1050,61,330,2319,5.1,95,25,6.8
99,1653,1050,61,330,2319,5.1,95,25,6.8
99,1652,1050,59,332,2319,5.1,96,24,6.8
99,1652,1050,59,332,2319,5.1,96,24,6.8
99,1649,1050,59,333,2317,5.1,98,25,6.8
99,1649,1050,59,333,2317,5.1,98,25,6.8
99,1648,1050,61,331,2317,5.1,102,25,6.8
99,1648,1050,61,331,2317,5.1,102,25,6.8
99,1649,1050,61,327,2316,5.1,101,26,6.8
99,1649,1050,61,327,2316,5.1,101,26,6.8
99,1649,1050,62,335,2315,5.1,101,26,6.8
99,1649,1050,59,330,2316,5.1,101,26,6.8
99,1649,1050,59,330,2316,5.1,101,26,6.8
99,1649,1050,62,332,2317,5.1,100,24,6.8
99,1649,1050,62,332,2317,5.1,100,24,6.8
99,1650,1050,62,334,2317,5.1,101,29,6.8
99,1650,1050,62,334,2317,5.1,101,29,6.8
99,1649,1050,61,331,2319,5.1,99,29,6.8
99,1649,1050,61,331,2319,5.1,99,29,6.8
99,1648,1050,62,328,2318,5.1,98,24,6.8
99,1648,1050,61,330,2317,5.1,97,25,6.8
99,1648,1050,61,331,2317,5.1,100,25,6.8
99,1648,1050,61,331,2317,5.1,100,25,6.8
99,1647,1050,61,328,2318,5.1,100,26,6.8
99,1647,1050,61,328,2318,5.1,100,26,6.8
99,1645,1050,61,330,2334,5.1,102,28,6.8
99,1652,1050,61,322,2348,5.1,99,28,6.8
99,1652,1050,61,322,2348,5.1,99,28,6.8
99,1653,1050,62,327,2351,5.1,97,25,6.8
99,1653,1050,62,327,2351,5.1,97,25,6.8
99,1646,1050,61,331,2336,5.1,102,28,6.8
99,1646,1050,62,328,2322,5.1,105,28,6.8
99,1648,1050,61,331,2320,5.1,105,28,6.8
99,1648,1050,61,331,2320,5.1,105,28,6.8
99,1649,1050,61,328,2319,5.1,102,28,6.8
99,1647,1050,61,337,2319,5.1,100,28,6.8
99,1647,1050,61,337,2319,5.1,100,28,6.8
99,1648,1050,61,327,2318,5.1,100,28,6.8
99,1648,1050,61,327,2318,5.1,100,28,6.8
